RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,3673854,Cresta,86013,David Probert,39560,Freddie & Martyn Meade,3,h,8,5,9-0,144,4/1,5,110,112,95,CompletedRace,2,1.25,1.25,00:02:37.2177777,157.2177777
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,3257950,Candleford,80421,Stevie Donohoe,3415,William Haggas,4,,2,6,9-6,150,14/1,15,106,111,95,CompletedRace,3,0.3,1.5,00:02:37.2733333,157.2733333
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,2951812,Third Realm,95744,Rossa Ryan,24890,Roger Varian,4,,7,3,9-6,150,9/1,10,108,110,93,CompletedRace,4,0.75,2.25,00:02:37.4400000,157.44
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,2657531,Get Shirty,82231,Daniel Tudhope,22839,David O'Meara,6,,5,4,9-6,150,9/1,10,110,105,87,CompletedRace,5,3,5.25,00:02:38.1066666,158.1066666
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,896449,Euchen Glen,79371,Paul Mulrennan,7795,Jim Goldie,9,,3,1,9-6,150,16/1,17,104,105,86,CompletedRace,6,0.2,5.5,00:02:38.1622222,158.1622222
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,2952013,High Definition,76602,Wayne Lordan,7978,A P O'Brien,4,,6,8,9-6,150,9/1,10,117,104,84,CompletedRace,7,0.75,6.25,00:02:38.3288888,158.3288888
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,3110788,Farhan,96222,Jason Watson,26177,John Butler,4,,4,2,9-6,150,33/1,34,98,103,83,CompletedRace,8,0.5,6.75,00:02:38.4400000,158.44
820614,Peroni Nastro Azzurro Cumberland Lodge Stakes (Group 3),2,Ascot,10/01/2022 14:25:00,Other,Class 1,(Group 3),,3yo+,None,1m4f,12,2412,2640,Good To Soft,Turf,4540826,Good Show,94225,Callum Rodriguez,24548,Keith Dalgleish,3,,9,7,9-0,144,80/1,81,,97,74,CompletedRace,9,3.75,10.5,00:02:39.2733333,159.2733333
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3247360,Rohaan,83607,Adam Kirby,3846,David Evans,4,,4,3,9-4,148,3/1F,4,113,119,105,CompletedRace,1,0,0,00:01:15.3500000,75.35
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,1434687,Summerghand,82231,Daniel Tudhope,22839,David O'Meara,8,v,6,11,9-4,148,20/1,21,108,113,99,CompletedRace,2,1.5,1.5,00:01:15.6833333,75.6833333
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,2654569,Commanche Falls,90868,Connor Beasley,5079,Michael Dods,5,p,2,7,9-4,148,15/2,8.5,112,113,98,CompletedRace,3,0.1,1.5,00:01:15.6833333,75.6833333
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3222735,Run To Freedom,86013,David Probert,336,Henry Candy,4,p1,5,2,9-4,148,40/1,41,109,109,94,CompletedRace,4,1,2.5,00:01:15.9055555,75.9055555
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3978093,Tiber Flow,80421,Stevie Donohoe,3415,William Haggas,3,,10,8,9-3,147,10/1,11,106,108,92,CompletedRace,5,0.5,3,00:01:16.0166666,76.0166666
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3717688,Perfect News,84636,Sean Levey,3415,William Haggas,3,t,9,1,9-3,147,28/1,29,103,104,87,CompletedRace,6,1.25,4.25,00:01:16.2944444,76.2944444
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,2740997,Al Suhail,75506,Pat Dobbs,28338,Charlie Appleby,5,h,1,4,9-4,148,13/2,7.5,111,103,86,CompletedRace,7,0.2,4.5,00:01:16.3500000,76.35
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3502551,Flaming Rib,95744,Rossa Ryan,25009,Hugo Palmer,3,,8,9,9-3,147,11/2,6.5,112,103,85,CompletedRace,8,0.2,4.75,00:01:16.4055555,76.4055555
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3671725,Ehraz,13317,Dane O'Neill,28787,Richard Hannon,3,,7,13,9-3,147,10/1,11,106,94,74,CompletedRace,9,2.75,7.5,00:01:17.0166666,77.0166666
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3143796,Ventura Diamond,78398,Barry McHugh,8010,Richard Fahey,4,,13,14,9-1,145,22/1,23,102,88,67,CompletedRace,10,1,8.5,00:01:17.2388888,77.2388888
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3164298,Vadream,101508,Harry Davies,28913,Charlie Fellowes,4,,12,5,9-1,145,11/1,12,102,87,66,CompletedRace,11,0.2,8.75,00:01:17.2944444,77.2944444
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,2144859,Gale Force Maya,79371,Paul Mulrennan,5079,Michael Dods,6,p,11,10,9-1,145,9/1,10,107,82,60,CompletedRace,12,1.5,10.25,00:01:17.6277777,77.6277777
820615,John Guest Racing Bengough Stakes (Group 3),2,Ascot,10/01/2022 15:00:00,Other,Class 1,(Group 3),,3yo+,None,6f,6,1206,1320,Good To Soft,Turf,3640232,Princess Shabnam,92938,Nicola Currie,7083,S Woods,3,,14,12,9-0,144,33/1,34,107,75,51,CompletedRace,13,2.25,12.5,00:01:18.1277777,78.1277777
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,906610,Escobar,87349,Andrea Atzeni,22839,David O'Meara,8,t,2,6,9-11,155,20/1,21,107,117,85,CompletedRace,1,0,0,00:01:31.0100000,91.01
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2455818,Mums Tipple,84636,Sean Levey,28787,Richard Hannon,5,,18,3,9-3,147,25/1,26,99,105,72,CompletedRace,2,1.5,1.5,00:01:31.3433333,91.3433333
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2996915,Asjad,80421,Stevie Donohoe,39326,James Horton,4,,3,12,9-8,152,22/1,23,104,109,75,CompletedRace,3,0.5,2,00:01:31.4544444,91.4544444
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2819112,River Nymph,83607,Adam Kirby,5863,Clive Cox,5,,9,13,9-6,150,17/2,9.5,102,103,69,CompletedRace,4,1.25,3.25,00:01:31.7322222,91.7322222
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,1043709,Sir Dancealot,79371,Paul Mulrennan,26177,John Butler,8,,6,2,9-7,151,66/1,67,103,104,69,CompletedRace,5,0.2,3.5,00:01:31.7877777,91.7877777
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3201903,Oo De Lally,100360,Callum Hutchinson,15605,Andrew Balding,4,t1,12,5,9-0,144,33/1,34,101,101,66,CompletedRace,6,0.2,3.75,00:01:31.8433333,91.8433333
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3130309,Blue For You,96222,Jason Watson,22839,David O'Meara,4,v,8,8,9-6,150,10/1,11,102,99,64,CompletedRace,7,1,4.75,00:01:32.0655555,92.0655555
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2128037,Boardman,90868,Connor Beasley,10152,Tim Easterby,6,,13,10,9-4,148,18/1,19,100,97,61,CompletedRace,8,0.2,4.75,00:01:32.0655555,92.0655555
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,998403,Accidental Agent,89627,Charles Bishop,18920,Eve Johnson Houghton,8,b,1,15,9-12,156,25/1,26,108,105,68,CompletedRace,9,0.05,5,00:01:32.1211111,92.1211111
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3123871,Rhoscolyn,96974,Adam Farragher,22839,David O'Meara,4,t,7,14,9-1,145,12/1,13,102,98,61,CompletedRace,10,0.3,5.25,00:01:32.1766666,92.1766666
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3550653,Ever Given,94631,Pierre-Louis Jamin,25009,Hugo Palmer,3,p1,4,1,9-5,149,16/1,17,106,98,61,CompletedRace,11,1,6.25,00:01:32.3988888,92.3988888
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3365517,Silent Film,101508,Harry Davies,28338,Charlie Appleby,4,,14,17,9-1,145,16/1,17,100,87,48,CompletedRace,12,2.5,8.75,00:01:32.9544444,92.9544444
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,876984,Safe Voyage,90243,Jason Hart,8873,John Quinn,9,,16,11,9-4,148,8/1,9,100,84,45,CompletedRace,13,1,9.75,00:01:33.1766666,93.1766666
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2264955,Shelir,95744,Rossa Ryan,22839,David O'Meara,6,p,10,4,9-6,150,50/1,51,102,85,46,CompletedRace,14,0.3,10,00:01:33.2322222,93.2322222
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3741023,New Kingdom,75506,Pat Dobbs,28338,Charlie Appleby,3,p,15,7,9-4,148,22/1,23,102,82,43,CompletedRace,15,0.75,10.75,00:01:33.3988888,93.3988888
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,2645458,Symbolize,86013,David Probert,15605,Andrew Balding,5,,11,18,9-6,150,11/2,6.5,102,79,39,CompletedRace,16,1.5,12.25,00:01:33.7322222,93.7322222
819766,Peroni Nastro Azzurro Challenge Cup (Heritage Handicap),2,Ascot,10/01/2022 15:36:00,Other,Class 2,,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3095722,Fresh,82231,Daniel Tudhope,4540,James Fanshawe,5,t,5,16,9-7,151,11/4F,3.75,103,77,36,CompletedRace,17,1.25,13.5,00:01:34.0100000,94.01
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3134038,Soft Whisper,86013,David Probert,9546,Saeed bin Suroor,4,,1,6,9-5,149,3/1,4,106,110,92,CompletedRace,1,0,0,00:01:30.1600000,90.16
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,4031641,Queen Aminatu,87349,Andrea Atzeni,3415,William Haggas,3,,13,9,9-0,144,5/1,6,88,103,84,CompletedRace,2,1.25,1.25,00:01:30.4377777,90.4377777
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3454837,Romantic Rival,86585,Martin Harley,36211,George Boughey,4,,5,7,9-2,146,7/1,8,100,97,76,CompletedRace,3,3,4.25,00:01:31.1044444,91.1044444
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3886681,Love Interest,82231,Daniel Tudhope,22839,David O'Meara,3,,11,13,9-0,144,12/1,13,93,95,73,CompletedRace,4,0.75,5,00:01:31.2711111,91.2711111
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3767122,Nizaaka,96222,Jason Watson,17851,Jane Chapple-Hyam,4,,3,11,9-2,146,11/4F,3.75,98,94,72,CompletedRace,5,0.5,5.5,00:01:31.3822222,91.3822222
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3668376,Wilderness Girl,101508,Harry Davies,15605,Andrew Balding,3,,14,10,9-0,144,25/1,26,88,92,69,CompletedRace,6,0.5,6,00:01:31.4933333,91.4933333
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3593803,Allayaali,13317,Dane O'Neill,25628,Charles Hills,3,,6,3,9-0,144,22/1,23,97,90,66,CompletedRace,7,1,7,00:01:31.7155555,91.7155555
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3437928,Honey Sweet,94631,Pierre-Louis Jamin,5019,K R Burke,3,,9,14,9-0,144,10/1,11,97,85,60,CompletedRace,8,2,9,00:01:32.1600000,92.16
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3864925,Colombidea,95744,Rossa Ryan,28913,Charlie Fellowes,3,h,8,2,9-0,144,125/1,126,,82,56,CompletedRace,9,1.25,10.25,00:01:32.4377777,92.4377777
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3668372,Snooze N You Lose,87290,Sam James,5019,K R Burke,3,,2,12,9-3,147,22/1,23,99,81,54,CompletedRace,10,1.75,12,00:01:32.8266666,92.8266666
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,4497041,Kaif,90868,Connor Beasley,16143,David Simcock,3,,10,5,9-0,144,28/1,29,,74,45,CompletedRace,11,2,14,00:01:33.2711111,93.2711111
820616,Peroni Nastro Azzurro British EBF Stakes (Registered As The October Stakes) (Listed Race) (F & M),2,Ascot,10/01/2022 16:10:00,Other,Class 1,Listed,,3yo+,None,7f,7,1407,1540,Good To Soft,Turf,3831872,Barbanera,78398,Barry McHugh,8010,Richard Fahey,3,,7,8,9-0,144,22/1,23,96,68,37,CompletedRace,12,2.5,16.5,00:01:33.8266666,93.8266666
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3096879,Dream Composer,99317,Mollie Phillips,8254,James Evans,4,,9,6,8-3,131,9/2,5.5,87,97,61,CompletedRace,1,0,0,00:01:03.3900000,63.39
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3271102,Tarhib,87349,Andrea Atzeni,3415,William Haggas,4,,8,8,8-7,135,100/30F,4.333333333333334,88,93,56,CompletedRace,2,1.5,1.5,00:01:03.7233333,63.7233333
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3048919,Equality,13317,Dane O'Neill,25628,Charles Hills,4,,1,9,9-9,153,9/2,5.5,104,108,71,CompletedRace,3,0.3,1.75,00:01:03.7788888,63.7788888
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3178709,Whenthedealinsdone,100674,Frederick Larson,19203,Roger Teal,4,p,4,3,9-0,144,7/2,4.5,100,99,62,CompletedRace,4,1.25,3,00:01:04.0566666,64.0566666
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,2996619,Faustus,100531,Aidan Keeley,12057,Robert Cowell,4,,11,2,7-13,125,22/1,23,85,80,42,CompletedRace,5,1.25,4.25,00:01:04.3344444,64.3344444
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3569389,Tardis,82231,Daniel Tudhope,4113,Michael Bell,3,,5,11,8-13,141,22/1,23,94,83,45,CompletedRace,6,1.75,6,00:01:04.7233333,64.7233333
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,2127469,Magical Spirit,83607,Adam Kirby,22525,Kevin Ryan,6,,3,4,9-5,149,16/1,17,100,84,45,CompletedRace,7,1.25,7.25,00:01:05.0011111,65.0011111
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,3048926,Significantly,87290,Sam James,5019,K R Burke,4,,6,7,8-13,141,17/2,9.5,94,72,33,CompletedRace,8,1.5,8.75,00:01:05.3344444,65.3344444
820618,Peroni Nastro Azzurro Handicap,2,Ascot,10/01/2022 16:45:00,Other,Class 2,,0-105,3yo+,None,5f,5,1005,1100,Good To Soft,Turf,2838268,King Of Stars,96222,Jason Watson,10363,Michael Appleby,5,p,2,10,9-6,150,12/1,13,101,62,21,CompletedRace,9,4.75,13.5,00:01:06.3900000,66.39
820482,Download The Vickers.Bet App Conditional Jockeys' Handicap Hurdle,20,Fontwell,10/01/2022 13:25:00,Hurdle,Class 5,,0-105,4yo+,None,3m2f,26,5228,5720,Good,Turf,1180493,Monty's Award,96502,Niall Houlihan,38076,Andy Irvine,10,,4,,10-9,169,11/2,6.5,84,90,77,CompletedRace,1,0,0,00:06:39.4200000,399.42
820482,Download The Vickers.Bet App Conditional Jockeys' Handicap Hurdle,20,Fontwell,10/01/2022 13:25:00,Hurdle,Class 5,,0-105,4yo+,None,3m2f,26,5228,5720,Good,Turf,3833554,Dellboy Trotter,96895,Kevin Brogan,32008,Tracey Leeson,6,,3,,11-1,177,11/2,6.5,90,94,82,CompletedRace,2,1.75,1.75,00:06:39.7700000,399.77
820482,Download The Vickers.Bet App Conditional Jockeys' Handicap Hurdle,20,Fontwell,10/01/2022 13:25:00,Hurdle,Class 5,,0-105,4yo+,None,3m2f,26,5228,5720,Good,Turf,2045029,Paris Dixie,96166,Ben Godfrey,18639,Anthony Honeyball,7,t,1,,11-12,188,11/10F,2.1,104,109,96,CompletedRace,3,0.3,2,00:06:39.8200000,399.82
