FinishingPosition,Won,FractionalOdds,DecimalOdds,ResultStatus,RaceId,CourseId,CourseName,Off,HorseId,HorseName
2,False,9/2,5.5,CompletedRace,847838,22,Hamilton,09/24/2023 16:00:00,3997631,Giselles Izzy
3,False,13/2,7.5,CompletedRace,847840,22,Hamilton,09/24/2023 16:35:00,3765237,The Gay Blade
2,False,11/2,6.5,CompletedRace,847841,22,Hamilton,09/24/2023 17:10:00,4418045,Rory The Cat
1,True,11/2,6.5,CompletedRace,847843,22,Hamilton,09/24/2023 17:40:00,3883004,Ask Peter
0,False,66/1,67,PulledUp,847906,44,Plumpton,09/24/2023 14:00:00,4263117,Silk Sonic
1,True,13/2,7.5,CompletedRace,847905,44,Plumpton,09/24/2023 14:35:00,3095729,Tamaris
5,False,25/1,26,CompletedRace,847903,44,Plumpton,09/24/2023 15:45:00,3495432,Magistrato
1,True,2/1,3,CompletedRace,847904,44,Plumpton,09/24/2023 16:20:00,3232210,Post No Bills
1,True,7/5,2.4,CompletedRace,850282,416,Sha Tin,09/24/2023 21:05:00,4299473,Yellowfin
2,False,21/10,3.1,CompletedRace,850267,205,Auteuil,09/23/2023 15:25:00,3875202,Ine Anjou
3,False,8/1,9,CompletedRace,847802,3,Ayr,09/23/2023 16:10:00,5033146,Keep Warm
5,False,12/1,13,CompletedRace,847801,3,Ayr,09/23/2023 17:20:00,3059131,Tilsitt
1,True,100/30F,4.333333333333334,CompletedRace,847819,10,Catterick,09/23/2023 13:45:00,5073363,Lady Ava
1,True,11/4,3.75,CompletedRace,847823,10,Catterick,09/23/2023 14:55:00,4082520,Eldeyaar
2,False,7/1,8,CompletedRace,847820,10,Catterick,09/23/2023 15:30:00,4924813,Zaphea
2,False,2/1F,3,CompletedRace,847817,10,Catterick,09/23/2023 16:05:00,4528454,Dreams Adozen
7,False,9/1,10,CompletedRace,847822,10,Catterick,09/23/2023 17:15:00,3092677,Hot Scoop
9,False,33/1,34,CompletedRace,850285,10,Catterick,09/23/2023 17:50:00,2438882,Sharrabang
1,True,8/11F,1.7272727272727273,CompletedRace,850160,190,Listowel,09/23/2023 14:10:00,3448755,High Class Hero
5,False,4/1,5,CompletedRace,847815,36,Newbury,09/23/2023 17:00:00,4678751,Welleef
5,False,18/1,19,CompletedRace,847827,38,Newmarket,09/23/2023 14:15:00,5015369,Azahara Palace
5,False,11/4,3.75,CompletedRace,847828,38,Newmarket,09/23/2023 14:50:00,4672831,Capital Guarantee
1,True,4/1,5,CompletedRace,847824,38,Newmarket,09/23/2023 16:00:00,5009854,Grand Providence
2,False,15/8F,2.875,CompletedRace,847825,38,Newmarket,09/23/2023 16:35:00,5118314,Karat Karat
6,False,11/2,6.5,CompletedRace,847978,513,Wolverhampton (AW),09/23/2023 18:00:00,5034911,Peace Wall
6,False,18/1,19,CompletedRace,847972,513,Wolverhampton (AW),09/23/2023 19:30:00,4924783,Go Your Own Way
1,True,7/4F,2.75,CompletedRace,847837,107,York,09/23/2023 14:00:00,5116066,Invincible Molly
1,True,9/1,10,CompletedRace,847836,107,York,09/23/2023 14:35:00,4497048,Palamon
3,False,3/1J,4,CompletedRace,847833,107,York,09/23/2023 15:10:00,5168473,Classy Boy
3,False,100/30F,4.333333333333334,CompletedRace,847835,107,York,09/23/2023 17:30:00,4624639,Golden Move
3,False,4/1,5,CompletedRace,847794,3,Ayr,09/22/2023 13:15:00,5216456,Lunar Streets
0,False,SP,,NonRunner,847793,3,Ayr,09/22/2023 13:45:00,5168471,Almarada Prince
1,True,4/9F,1.4444444444444444,CompletedRace,850125,1138,Dundalk (AW),09/22/2023 16:50:00,4992659,Alabama
1,True,6/1,7,CompletedRace,847966,1079,Kempton (AW),09/22/2023 18:45:00,5101983,Cloud Cover
2,False,8/11F,1.7272727272727273,CompletedRace,850123,190,Listowel,09/22/2023 17:00:00,4936861,Minella Mate
0,False,SP,,NonRunner,847809,36,Newbury,09/22/2023 15:00:00,4924740,Liv My Life
4,False,9/2,5.5,CompletedRace,847807,36,Newbury,09/22/2023 16:45:00,4642711,Market Value
7,False,20/1,21,CompletedRace,847808,36,Newbury,09/22/2023 17:20:00,4559948,City Cyclone
2,False,11/4,3.75,CompletedRace,847899,39,Newton Abbot,09/22/2023 14:00:00,3499281,Walk In Clover
2,False,5/2J,3.5,CompletedRace,847897,39,Newton Abbot,09/22/2023 14:35:00,3038158,Honey I'm Good
2,False,8/13F,1.6153846153846154,CompletedRace,847902,39,Newton Abbot,09/22/2023 15:10:00,4261385,Manimole
1,True,5/6F,1.8333333333333335,CompletedRace,847898,39,Newton Abbot,09/22/2023 15:45:00,2429111,Janeslittlevoice
1,True,13/8F,2.625,CompletedRace,847900,39,Newton Abbot,09/22/2023 16:55:00,4622320,Imperial Measure
1,True,12/1,13,CompletedRace,847783,3,Ayr,09/21/2023 15:00:00,3781878,Thundering
3,False,100/30,4.333333333333334,CompletedRace,847784,3,Ayr,09/21/2023 15:35:00,4891171,Bosc Girl
6,False,6/5F,2.2,CompletedRace,847960,1083,Chelmsford (AW),09/21/2023 19:30:00,4642867,Bodygroove
5,False,5/2F,3.5,CompletedRace,847963,1083,Chelmsford (AW),09/21/2023 20:00:00,2996824,Mehmo
3,False,6/1,7,CompletedRace,847777,46,Pontefract,09/21/2023 15:10:00,4607024,Damascus Steel
1,True,2/1F,3,CompletedRace,847776,46,Pontefract,09/21/2023 15:45:00,4589978,Unequal Love
4,False,4/1,5,CompletedRace,847780,46,Pontefract,09/21/2023 16:20:00,4185051,Tarbat Ness
4,False,13/8F,2.625,CompletedRace,847761,104,Yarmouth,09/21/2023 14:10:00,5109655,Storm Alice
4,False,100/30F,4.333333333333334,CompletedRace,847757,104,Yarmouth,09/21/2023 15:20:00,5101979,Labalaba
6,False,11/1,12,CompletedRace,847755,104,Yarmouth,09/21/2023 15:55:00,1565303,Tabdeed
2,False,9/2,5.5,CompletedRace,847756,104,Yarmouth,09/21/2023 16:30:00,5002208,Sailing On
1,True,10/1,11,CompletedRace,847760,104,Yarmouth,09/21/2023 17:40:00,4609219,Royal Bliss
1,True,9/2,5.5,CompletedRace,850143,104,Yarmouth,09/21/2023 18:10:00,4400649,Primrose Maid
7,False,100/30,4.333333333333334,CompletedRace,847768,6,Beverley,09/20/2023 13:50:00,5045863,Pete The Brief
1,True,9/2,5.5,CompletedRace,847762,6,Beverley,09/20/2023 16:00:00,3526627,Mattice
1,True,9/2J,5.5,CompletedRace,847764,6,Beverley,09/20/2023 17:10:00,2801626,Dandy's Angel
6,False,12/1,13,CompletedRace,850101,6,Beverley,09/20/2023 17:45:00,3781879,Brunello Breeze
1,True,21/10,3.1,CompletedRace,850103,396,Happy Valley,09/20/2023 12:15:00,3855484,Classic Archi
1,True,14/5,3.8,CompletedRace,850105,396,Happy Valley,09/20/2023 13:15:00,4804239,June Planet
10,False,37/10,4.7,CompletedRace,850108,396,Happy Valley,09/20/2023 14:45:00,3729007,Up And Up
6,False,5/1,6,CompletedRace,847895,27,Kelso,09/20/2023 15:30:00,3966616,Our Marty
3,False,100/30,4.333333333333334,CompletedRace,847892,27,Kelso,09/20/2023 16:05:00,2855872,Fusain
1,True,11/4,3.75,CompletedRace,850102,27,Kelso,09/20/2023 17:15:00,2654538,Darkest Day
3,False,2/1F,3,CompletedRace,847891,27,Kelso,09/20/2023 17:50:00,1785138,Sebastopol
4,False,5/2F,3.5,CompletedRace,847893,27,Kelso,09/20/2023 18:25:00,3921705,Lights Are Green
3,False,8/11F,1.7272727272727273,CompletedRace,849990,190,Listowel,09/20/2023 14:45:00,3234543,Bialystok
5,False,11/8F,2.375,CompletedRace,849992,190,Listowel,09/20/2023 15:50:00,4001857,Heia
4,False,4/1,5,CompletedRace,847775,54,Sandown,09/20/2023 13:55:00,4326483,Exquisitely
3,False,4/1,5,CompletedRace,847771,54,Sandown,09/20/2023 16:15:00,4618303,Eastern Charm
0,False,SP,,NonRunner,847770,54,Sandown,09/20/2023 16:50:00,4599600,Outgun
1,True,20/1,21,CompletedRace,847754,104,Yarmouth,09/20/2023 14:05:00,4763551,Zina Colada
8,False,11/1,12,CompletedRace,847750,104,Yarmouth,09/20/2023 16:20:00,4570896,Sceptic
2,False,13/2,7.5,CompletedRace,847751,104,Yarmouth,09/20/2023 16:55:00,4628831,Shazam
0,False,19/1,20,PulledUp,850062,205,Auteuil,09/19/2023 15:40:00,4100998,My Reprieve
5,False,4/1,5,CompletedRace,849986,190,Listowel,09/19/2023 16:25:00,5147962,Tamrat
0,False,SP,,NonRunner,849988,190,Listowel,09/19/2023 17:35:00,5113876,Night Glow
5,False,15/2,8.5,CompletedRace,847954,1353,Newcastle (AW),09/19/2023 16:50:00,2863059,Ebony Maw
8,False,10/1,11,CompletedRace,847955,1353,Newcastle (AW),09/19/2023 18:00:00,2517233,Bawaader
4,False,8/1,9,CompletedRace,847734,47,Redcar,09/19/2023 15:35:00,4992625,Stressfree
4,False,5/1,6,CompletedRace,847739,47,Redcar,09/19/2023 17:20:00,2653210,Assembled
0,False,SP,,NonRunner,847889,84,Uttoxeter,09/19/2023 15:10:00,905150,Lough Salt
0,False,SP,,NonRunner,847885,84,Uttoxeter,09/19/2023 15:45:00,3023386,Do No Wrong
5,False,22/1,23,CompletedRace,847888,84,Uttoxeter,09/19/2023 16:20:00,4305431,Ip Up
8,False,8/1,9,CompletedRace,847886,84,Uttoxeter,09/19/2023 16:55:00,1898610,Howling Milan
2,False,15/2,8.5,CompletedRace,847745,104,Yarmouth,09/19/2023 14:15:00,4827036,Zariela
9,False,6/1,7,CompletedRace,847741,104,Yarmouth,09/19/2023 16:35:00,4415412,Musical Tribute
8,False,5/1,6,CompletedRace,847746,104,Yarmouth,09/19/2023 18:15:00,3098927,Bernard Spierpoint
4,False,5/1,6,CompletedRace,847720,7,Brighton,09/18/2023 15:40:00,3382815,Cloudy Rose
2,False,9/4F,3.25,CompletedRace,849918,182,Fairyhouse,09/18/2023 17:55:00,5009826,Velvet Skies
2,False,100/30,4.333333333333334,CompletedRace,847880,101,Worcester,09/18/2023 14:05:00,3030298,Glory And Honour
