TrainerId,TrainerNumberOfPriorRaces,TrainerWinPercentage,TrainerTop3Percentage,TrainerAvgRelFinishingPosition
13477,13.0,0.07692307692307693,0.23076923076923078,0.5858474858474859
13478,74.0,0.0945945945945946,0.33783783783783783,0.556342418842419
13495,230.0,0.12173913043478261,0.34782608695652173,0.4805528848815294
13528,2.0,0.0,0.0,0.7222222222222222
13529,2.0,0.0,0.0,0.6303030303030304
13540,6.0,0.0,0.16666666666666666,0.5621001683501684
13542,2.0,0.0,0.5,0.4920634920634921
13546,1.0,0.0,0.0,1.0
13562,17.0,0.0,0.058823529411764705,0.680980899146989
13565,98.0,0.05102040816326531,0.42857142857142855,0.3623801451982724
13566,1.0,0.0,0.0,0.8125
13568,2.0,0.0,0.0,0.6473214285714286
13570,344.0,0.055232558139534885,0.38953488372093026,0.42203612457807105
13584,2.0,0.5,0.5,0.2318181818181818
13601,53.0,0.07547169811320754,0.1509433962264151,0.6327901658090338
13649,2.0,0.0,0.0,0.71875
13670,10.0,0.1,0.4,0.3718498168498168
13701,5.0,0.0,0.0,0.6041666666666666
13702,2.0,0.0,0.0,0.9166666666666667
13706,7.0,0.0,0.0,0.6453208556149733
13707,4.0,0.0,0.25,0.7256410256410257
13709,23.0,0.17391304347826086,0.2608695652173913,0.46579616036137766
13735,4.0,0.0,0.0,0.6875
13743,2.0,0.0,0.5,0.35
13777,4.0,0.25,0.5,0.49999999999999994
13820,94.0,0.02127659574468085,0.1595744680851064,0.6259040196696641
13831,2.0,0.0,0.5,0.4583333333333333
13842,5.0,0.0,0.8,0.13999999999999999
13857,22.0,0.0,0.045454545454545456,0.7599275724275727
13867,16.0,0.0625,0.3125,0.5707124472749473
13870,13.0,0.07692307692307693,0.23076923076923078,0.6298786908098648
13880,4.0,0.0,0.0,0.5672619047619047
13888,61.0,0.14754098360655737,0.4918032786885246,0.5039641597018647
13898,36.0,0.027777777777777776,0.19444444444444445,0.5823949584366251
13917,482.0,0.16597510373443983,0.44813278008298757,0.5075146566529061
13924,2.0,0.0,0.5,0.775
13928,202.0,0.15841584158415842,0.5247524752475247,0.40860223950643293
13936,223.0,0.08520179372197309,0.3273542600896861,0.48553997074176447
13945,2.0,0.0,0.5,0.25
13955,179.0,0.12290502793296089,0.36312849162011174,0.5449150640270898
13964,31.0,0.03225806451612903,0.3548387096774194,0.4759749211362114
13974,5.0,0.0,0.2,0.4184523809523809
13986,263.0,0.13307984790874525,0.5095057034220533,0.4719007509971987
13987,58.0,0.1896551724137931,0.5689655172413793,0.3897668662754869
13989,7.0,0.0,0.14285714285714285,0.668460111317254
14006,24.0,0.041666666666666664,0.5,0.47083333333333327
14013,48.0,0.22916666666666666,0.4166666666666667,0.5338714815277316
14014,3.0,0.0,0.6666666666666666,0.25
14024,34.0,0.17647058823529413,0.3235294117647059,0.5449640229051994
14027,4.0,0.25,0.75,0.28113553113553114
14051,31.0,0.1935483870967742,0.45161290322580644,0.46837177159757803
14074,1.0,0.0,0.0,0.7142857142857143
14075,46.0,0.0,0.17391304347826086,0.49576359630707456
14077,16.0,0.125,0.3125,0.5178041576479077
14088,352.0,0.08806818181818182,0.3096590909090909,0.4827823916890758
14109,10.0,0.0,0.0,0.8238013538748833
14147,29.0,0.06896551724137931,0.3448275862068966,0.36003052728204865
14168,1.0,0.0,1.0,0.3333333333333333
14219,3.0,0.0,0.0,0.8125
14220,1.0,0.0,0.0,0.8333333333333334
14230,3.0,0.0,0.0,0.6296296296296297
14263,3.0,0.0,0.0,0.9777777777777779
14276,1.0,0.0,0.0,0.5714285714285714
14287,6.0,0.0,0.3333333333333333,0.6176767676767677
14293,136.0,0.051470588235294115,0.3382352941176471,0.5751357710916534
14297,13.0,0.0,0.38461538461538464,0.3591561216561216
14313,1.0,0.0,0.0,0.5714285714285714
14335,65.0,0.15384615384615385,0.35384615384615387,0.5781696081696082
14344,9.0,0.1111111111111111,0.2222222222222222,0.4736274446800762
14357,2.0,0.0,0.5,0.5333333333333333
14364,18.0,0.1111111111111111,0.3333333333333333,0.42029831766673875
14375,3.0,0.0,0.0,0.8690476190476191
14402,14.0,0.07142857142857142,0.2857142857142857,0.576524864024864
14416,4.0,0.0,0.25,0.4182449494949495
14444,1.0,0.0,0.0,1.0
14456,6.0,0.0,0.3333333333333333,0.5888047138047138
14457,4.0,0.0,0.0,0.7237103174603174
14467,47.0,0.10638297872340426,0.2978723404255319,0.566589527493783
14471,10.0,0.1,0.2,0.6352200577200577
14480,7.0,0.14285714285714285,0.7142857142857143,0.40487528344671203
14487,1.0,1.0,1.0,0.16666666666666666
14524,2.0,0.0,0.0,0.9166666666666667
14527,1.0,0.0,0.0,1.0
14536,2.0,0.5,0.5,0.5
14543,4.0,0.0,0.25,0.6080357142857143
14546,2.0,0.0,0.5,0.382051282051282
14548,8.0,0.0,0.25,0.5513888888888888
14559,5.0,0.0,0.2,0.47487468671679195
14567,4.0,0.0,0.5,0.5252976190476191
14571,3.0,0.3333333333333333,0.3333333333333333,0.5105820105820106
14573,7.0,0.0,0.0,0.9092336235193379
14575,41.0,0.07317073170731707,0.36585365853658536,0.423414700194886
14581,67.0,0.029850746268656716,0.40298507462686567,0.5246058448428949
14620,1.0,0.0,0.0,0.5
14621,64.0,0.125,0.328125,0.49634933967606176
14626,116.0,0.05172413793103448,0.29310344827586204,0.5856246736698055
14649,9.0,0.1111111111111111,0.5555555555555556,0.4038961038961039
14666,22.0,0.18181818181818182,0.2727272727272727,0.4756965256965257
14668,92.0,0.11956521739130435,0.3804347826086957,0.4892018547309469
14693,1.0,0.0,1.0,0.0
14726,4.0,0.0,0.0,0.8125
14733,74.0,0.02702702702702703,0.22972972972972974,0.6144304975187328
14734,10.0,0.0,0.2,0.5769444444444445
14751,333.0,0.057057057057057055,0.3123123123123123,0.5073718659179914
14783,75.0,0.02666666666666667,0.18666666666666668,0.6502727642727643
14812,3.0,0.0,0.6666666666666666,0.3878787878787879
14833,3.0,0.0,0.0,0.5879120879120879
14839,56.0,0.05357142857142857,0.3392857142857143,0.42213220400416335
14841,2.0,0.0,0.5,0.3333333333333333
14851,6.0,0.0,0.3333333333333333,0.513095238095238
14872,1.0,0.0,0.0,1.0
14874,3.0,0.0,0.3333333333333333,0.5301587301587302
14894,1.0,0.0,1.0,0.0
14906,1.0,0.0,1.0,0.75
14931,46.0,0.021739130434782608,0.2608695652173913,0.5955659075224292
14932,1.0,0.0,0.0,0.9090909090909091
14934,2.0,0.0,0.5,0.5666666666666667
14935,12.0,0.0,0.16666666666666666,0.6419903013653013
14941,18.0,0.05555555555555555,0.3333333333333333,0.5354134494485372
14957,3.0,0.3333333333333333,1.0,0.2738095238095238
14973,26.0,0.07692307692307693,0.5,0.4172340480032787
14980,6.0,0.0,0.16666666666666666,0.746031746031746
14981,36.0,0.027777777777777776,0.25,0.49345484762151437
14985,45.0,0.1111111111111111,0.3333333333333333,0.4840009681676349
14994,20.0,0.2,0.4,0.46980339105339103
15014,16.0,0.1875,0.375,0.5847808441558441
15024,1.0,0.0,0.0,0.7142857142857143
15029,3.0,0.0,0.3333333333333333,0.6666666666666666
15035,1.0,0.0,0.0,0.8571428571428571
15060,1.0,0.0,0.0,0.8571428571428571
15084,20.0,0.1,0.35,0.4630964174714175
15086,1.0,0.0,0.0,0.4375
15091,7.0,0.14285714285714285,0.42857142857142855,0.5016539016539017
15098,11.0,0.18181818181818182,0.45454545454545453,0.38480269730269734
15100,13.0,0.0,0.3076923076923077,0.42360556110556113
15107,62.0,0.03225806451612903,0.16129032258064516,0.6647082308372632
15108,152.0,0.07894736842105263,0.27631578947368424,0.5873606108803477
15109,1.0,0.0,1.0,0.0
15110,3.0,0.0,0.0,0.7566137566137566
15149,1.0,1.0,1.0,0.25
15153,2.0,0.0,0.0,0.5993589743589745
15157,17.0,0.058823529411764705,0.4117647058823529,0.47432224638106996
15158,149.0,0.1342281879194631,0.3288590604026846,0.5118288217217929
15164,11.0,0.0,0.09090909090909091,0.7306102231102231
15165,3.0,0.0,0.0,0.5731060606060606
15185,28.0,0.03571428571428571,0.39285714285714285,0.5156372892980036
15197,1.0,0.0,1.0,0.2857142857142857
15209,1.0,0.0,0.0,0.7142857142857143
15210,2.0,0.0,0.0,0.8434343434343434
15216,35.0,0.0,0.17142857142857143,0.5688265306122449
15239,14.0,0.07142857142857142,0.42857142857142855,0.407957798504017
15240,104.0,0.10576923076923077,0.28846153846153844,0.5134875695466758
15241,9.0,0.0,0.0,0.5842318175651509
15248,30.0,0.06666666666666667,0.2,0.5701839826839827
15288,14.0,0.07142857142857142,0.2857142857142857,0.4715702947845805
15297,41.0,0.04878048780487805,0.0975609756097561,0.6995975145911207
15330,1.0,0.0,0.0,0.5
15346,4.0,0.0,0.25,0.580316742081448
15356,1.0,0.0,0.0,0.7857142857142857
15370,1.0,0.0,0.0,0.5
15373,8.0,0.0,0.0,0.6417696886446888
15385,3.0,0.0,0.0,0.9333333333333332
15386,3.0,0.0,0.3333333333333333,0.6458333333333334
15401,1.0,0.0,0.0,0.875
15412,3.0,0.0,0.6666666666666666,0.3137254901960784
15413,3.0,0.0,0.6666666666666666,0.4896825396825397
15423,10.0,0.1,0.2,0.559490013396663
15427,46.0,0.10869565217391304,0.2391304347826087,0.5716784423306163
15429,219.0,0.045662100456621,0.228310502283105,0.6218365594081272
15431,33.0,0.030303030303030304,0.30303030303030304,0.6614521841794568
15449,51.0,0.09803921568627451,0.23529411764705882,0.5781122376278085
15455,4.0,0.0,0.5,0.45568181818181813
15460,1.0,0.0,0.0,0.6875
15465,1.0,0.0,0.0,0.625
15472,5.0,0.2,0.2,0.5722843822843823
15480,6.0,0.0,0.3333333333333333,0.6330128205128206
15484,9.0,0.0,0.1111111111111111,0.5762566137566137
15485,5.0,0.0,0.2,0.6864335664335665
15488,6.0,0.0,0.3333333333333333,0.3748917748917749
15492,20.0,0.05,0.65,0.2798489010989011
15503,4.0,0.0,0.25,0.5904977375565611
15504,14.0,0.14285714285714285,0.2857142857142857,0.4605921855921857
15532,6.0,0.0,0.5,0.5244047619047619
15536,10.0,0.0,0.2,0.5966071428571429
15538,3.0,0.6666666666666666,0.6666666666666666,0.3190476190476191
15540,3.0,0.0,0.3333333333333333,0.45476190476190476
15543,1.0,0.0,0.0,0.5714285714285714
15552,307.0,0.16612377850162866,0.4495114006514658,0.5113319746736614
15566,5.0,0.2,0.6,0.5947619047619047
15578,3.0,0.0,0.0,0.8522875816993464
15581,34.0,0.14705882352941177,0.35294117647058826,0.4531586877175112
15592,1.0,0.0,0.0,0.4444444444444444
15595,36.0,0.05555555555555555,0.3055555555555556,0.40765569307235977
15602,9.0,0.1111111111111111,0.5555555555555556,0.3207127295362589
15603,92.0,0.10869565217391304,0.40217391304347827,0.5020636670093191
15605,760.0,0.18552631578947368,0.4776315789473684,0.4864598200631889
15615,60.0,0.1,0.6333333333333333,0.3323250768839004
15633,13.0,0.07692307692307693,0.5384615384615384,0.3813020313020313
15642,78.0,0.15384615384615385,0.48717948717948717,0.4623035084573547
15674,232.0,0.1206896551724138,0.47413793103448276,0.48572991550932726
15696,31.0,0.06451612903225806,0.3225806451612903,0.4373576086574189
15699,6.0,0.0,0.3333333333333333,0.38878066378066384
15703,1.0,0.0,0.0,0.5333333333333333
15717,8.0,0.0,0.0,0.7666666666666667
15725,15.0,0.0,0.13333333333333333,0.526417563917564
15737,8.0,0.0,0.75,0.3114177489177489
15751,1.0,0.0,0.0,0.7142857142857143
15754,14.0,0.14285714285714285,0.35714285714285715,0.6040721844293273
15755,1.0,0.0,0.0,0.9090909090909091
15765,3.0,0.0,0.0,0.7199074074074074
15766,1.0,0.0,0.0,1.0
15775,39.0,0.1282051282051282,0.41025641025641024,0.41067720514664413
15796,17.0,0.0,0.11764705882352941,0.6901071967248437
15810,28.0,0.0,0.25,0.6083462697433285
15820,7.0,0.0,0.2857142857142857,0.5366577866577866
15838,92.0,0.20652173913043478,0.4673913043478261,0.4460769739731409
15856,230.0,0.04782608695652174,0.1347826086956522,0.6277494727494726
15863,10.0,0.1,0.5,0.34188186813186816
15867,5.0,0.2,0.6,0.24815359477124183
15868,1.0,0.0,0.0,0.6153846153846154
15884,1.0,0.0,0.0,0.6428571428571429
15898,6.0,0.0,0.0,0.8672161172161172
15910,31.0,0.0967741935483871,0.41935483870967744,0.4364904729468297
15914,55.0,0.12727272727272726,0.2909090909090909,0.56178256087347
15929,155.0,0.08387096774193549,0.24516129032258063,0.5164505803518998
15948,220.0,0.08181818181818182,0.2909090909090909,0.5246046288521418
15955,1.0,0.0,0.0,1.0
15960,3.0,0.3333333333333333,0.3333333333333333,0.52008547008547
15963,50.0,0.12,0.24,0.6233253413253412
15971,1.0,0.0,0.0,0.8333333333333334
15994,4.0,0.0,0.25,0.4708333333333333
15999,36.0,0.027777777777777776,0.19444444444444445,0.5918611299738751
16004,2.0,0.0,0.0,0.47916666666666663
16006,1.0,0.0,0.0,0.85
16017,3.0,0.0,0.0,0.3954365079365079
16018,8.0,0.125,0.25,0.5738636363636364
16025,4.0,0.0,0.0,0.609375
16038,17.0,0.11764705882352941,0.29411764705882354,0.5284016636957813
16041,6.0,0.0,0.3333333333333333,0.5362193362193363
16049,36.0,0.1111111111111111,0.3888888888888889,0.48473524931858264
16052,8.0,0.0,0.5,0.5232638888888889
16058,255.0,0.13725490196078433,0.2980392156862745,0.5254365569071452
16060,12.0,0.0,0.3333333333333333,0.5559102934102934
16061,1.0,0.0,0.0,0.4
16067,2.0,0.0,0.5,0.59375
16068,13.0,0.07692307692307693,0.3076923076923077,0.4583333333333333
16086,22.0,0.045454545454545456,0.09090909090909091,0.7110668372032009
16087,3.0,0.0,0.6666666666666666,0.2857142857142857
16094,4.0,0.0,0.0,0.592948717948718
16095,284.0,0.11971830985915492,0.2746478873239437,0.5098303398479456
16096,4.0,0.0,0.0,0.5305555555555556
16104,10.0,0.0,0.0,0.8278434065934066
16112,32.0,0.1875,0.28125,0.5263891694498313
16119,4.0,0.0,0.25,0.574050949050949
16125,29.0,0.0,0.27586206896551724,0.6055082848186296
16139,12.0,0.0,0.08333333333333333,0.6553339022089022
16143,137.0,0.08029197080291971,0.32116788321167883,0.6112305661039023
16170,7.0,0.0,0.14285714285714285,0.8121561668145519
16180,49.0,0.16326530612244897,0.5102040816326531,0.4835827437868254
16200,1.0,0.0,0.0,0.9375
16202,3.0,0.3333333333333333,1.0,0.30158730158730157
16208,26.0,0.11538461538461539,0.6153846153846154,0.4316391941391941
16226,4.0,0.0,0.0,0.9391025641025641
16239,2.0,0.0,0.5,0.6607142857142857
16249,3.0,0.0,0.3333333333333333,0.6788766788766788
16261,36.0,0.0,0.25,0.5166194848180142
16266,8.0,0.0,0.0,0.9189133986928104
16270,476.0,0.2647058823529412,0.6281512605042017,0.38903685508168734
16277,51.0,0.0392156862745098,0.3137254901960784,0.4427490633805513
16278,122.0,0.08196721311475409,0.5245901639344263,0.43099015797697193
16282,13.0,0.0,0.15384615384615385,0.47321219504477424
16288,64.0,0.1875,0.515625,0.38398506875069377
16289,1.0,0.0,1.0,0.2
16291,3.0,0.0,0.0,0.7928921568627452
16298,15.0,0.0,0.06666666666666667,0.5915208031226338
16307,52.0,0.11538461538461539,0.19230769230769232,0.6551888282657514
16309,2.0,0.0,0.0,0.6527777777777778
16319,58.0,0.05172413793103448,0.20689655172413793,0.5094640274013339
16340,3.0,0.0,0.0,0.4978354978354978
16342,50.0,0.14,0.5,0.3121880245866515
16364,32.0,0.03125,0.25,0.6594597676628926
16375,2.0,0.0,0.0,0.55
16386,16.0,0.125,0.3125,0.6419642857142858
16406,171.0,0.07017543859649122,0.23976608187134502,0.5964148343534309
16410,19.0,0.10526315789473684,0.3684210526315789,0.6281328320802005
16428,1.0,0.0,0.0,0.7272727272727273
16434,4.0,0.0,0.5,0.3878787878787879
16437,16.0,0.0,0.0625,0.733634768009768
16442,1.0,0.0,0.0,1.0
16458,4.0,0.25,0.75,0.2982142857142857
16459,38.0,0.07894736842105263,0.42105263157894735,0.3551048731969784
16469,5.0,0.0,0.6,0.2533333333333333
16488,5.0,0.2,0.2,0.704040404040404
16503,6.0,0.0,0.0,0.7902777777777777
16539,1.0,0.0,0.0,0.36363636363636365
16540,1.0,0.0,0.0,0.9166666666666666
16548,29.0,0.10344827586206896,0.27586206896551724,0.6132988658850728
16553,1.0,0.0,0.0,0.7142857142857143
16559,5.0,0.2,0.2,0.6303785103785103
16575,43.0,0.046511627906976744,0.3488372093023256,0.522305348929836
16591,3.0,0.0,0.3333333333333333,0.4728535353535353
16596,62.0,0.06451612903225806,0.46774193548387094,0.38489471746604326
16621,1.0,0.0,0.0,0.6666666666666666
16635,5.0,0.0,0.0,0.7895658263305323
16638,1.0,0.0,0.0,1.0
16817,29.0,0.13793103448275862,0.3448275862068966,0.4598171489732288
16882,2.0,0.5,1.0,0.2375
16946,20.0,0.1,0.3,0.5291711760461761
17000,1.0,0.0,0.0,0.6666666666666666
17063,31.0,0.03225806451612903,0.3548387096774194,0.5493514023400171
17105,19.0,0.05263157894736842,0.3684210526315789,0.5245348949296318
17107,7.0,0.0,0.0,0.7487373737373738
17204,2.0,0.0,0.0,0.9
17212,1.0,0.0,0.0,0.3125
17215,18.0,0.0,0.05555555555555555,0.7289504477004477
17308,171.0,0.08187134502923976,0.30994152046783624,0.5177232075279891
17311,3.0,0.3333333333333333,1.0,0.21314102564102563
17398,51.0,0.058823529411764705,0.3137254901960784,0.5938107099871806
17409,19.0,0.0,0.2631578947368421,0.5835152721375632
17484,10.0,0.0,0.2,0.4936824286824287
17495,9.0,0.0,0.1111111111111111,0.7111111111111111
17631,1.0,0.0,0.0,0.875
17643,2.0,0.0,0.0,0.5718954248366013
17702,2.0,0.0,0.5,0.5416666666666667
17724,2.0,0.0,0.0,0.5
17733,36.0,0.0,0.19444444444444445,0.5548243808660476
17737,4.0,0.25,0.5,0.22146464646464645
17740,42.0,0.0,0.33333333333333337,0.5505962291676578
17764,116.0,0.07758620689655173,0.35344827586206895,0.46290359011478716
17803,52.0,0.038461538461538464,0.25,0.6357444246301713
17805,11.0,0.09090909090909091,0.18181818181818182,0.500571398298671
17832,1.0,0.0,1.0,0.6
17834,1.0,0.0,0.0,0.5555555555555556
17836,576.0,0.08333333333333334,0.3472222222222222,0.43788925458745415
17851,167.0,0.1437125748502994,0.40718562874251496,0.4968860178647725
17862,72.0,0.06944444444444445,0.2361111111111111,0.6224823980032314
17873,1.0,0.0,0.0,1.0
17875,1.0,0.0,0.0,0.9375
17890,33.0,0.12121212121212122,0.36363636363636365,0.2974079322341354
17934,117.0,0.06837606837606838,0.25641025641025644,0.6141310770119216
17936,7.0,0.14285714285714285,0.14285714285714285,0.593172268907563
17940,177.0,0.096045197740113,0.2768361581920904,0.50835143985876
17947,2.0,0.0,0.0,0.7982954545454546
17948,1.0,0.0,0.0,0.875
17950,1.0,1.0,1.0,0.0625
17956,60.0,0.03333333333333333,0.2,0.5564934842431816
17961,19.0,0.15789473684210525,0.3157894736842105,0.4309913856353485
17964,17.0,0.058823529411764705,0.17647058823529413,0.5954316396790444
17966,192.0,0.14062500000000003,0.453125,0.47252523935692303
17980,16.0,0.0,0.375,0.46090029761904766
17998,183.0,0.04371584699453552,0.16393442622950818,0.5996025983730902
18014,6.0,0.0,0.3333333333333333,0.3891504329004329
18031,8.0,0.0,0.5,0.6496527777777777
18041,11.0,0.45454545454545453,0.5454545454545454,0.3954217499672045
18119,6.0,0.0,0.0,0.7932983682983683
18145,726.0,0.10881542699724518,0.4628099173553719,0.3978751521765349
18150,6.0,0.0,0.3333333333333333,0.5564814814814816
18167,2.0,0.0,0.0,0.7745098039215685
18199,4.0,0.25,0.25,0.690625
18225,22.0,0.09090909090909091,0.36363636363636365,0.46569900687547744
18233,5.0,0.0,0.0,0.8761904761904763
18256,2.0,0.0,0.0,0.875
18258,4.0,0.25,0.5,0.3772875816993464
18268,3.0,0.0,0.3333333333333333,0.5343915343915343
18299,17.0,0.058823529411764705,0.47058823529411764,0.421256247597078
18310,3.0,0.3333333333333333,0.3333333333333333,0.4444444444444444
18362,93.0,0.22580645161290322,0.5376344086021505,0.47535164954519793
18388,4.0,0.0,0.0,0.45713141025641024
18396,1.0,0.0,0.0,0.6666666666666666
18403,25.0,0.24,0.48,0.4445140415140415
18442,4.0,0.0,0.25,0.34116541353383456
18484,1.0,0.0,0.0,1.0
18523,1.0,0.0,0.0,0.8461538461538461
18524,10.0,0.0,0.0,0.7727597402597404
18531,1.0,0.0,0.0,1.0
18545,2.0,0.0,0.0,0.7976190476190477
18548,1.0,0.0,0.0,1.0
18551,1.0,0.0,0.0,0.9230769230769231
18557,1.0,0.0,0.0,1.0
18610,1.0,0.0,0.0,1.0
18623,1.0,0.0,0.0,0.8571428571428571
18637,6.0,0.0,0.5,0.5671296296296295
18639,116.0,0.15517241379310345,0.543103448275862,0.44601528809819874
18644,5.0,0.0,0.2,0.5925
18650,1.0,0.0,1.0,0.0
18660,97.0,0.09278350515463918,0.5567010309278351,0.47292715439846766
18682,1.0,0.0,1.0,0.2857142857142857
18688,19.0,0.15789473684210525,0.3684210526315789,0.4299009555975499
18702,1.0,0.0,0.0,0.6111111111111112
18737,1.0,0.0,0.0,0.9230769230769231
18749,2.0,0.0,0.5,0.19230769230769232
18774,15.0,0.06666666666666667,0.3333333333333333,0.5555291005291003
18790,6.0,0.0,0.0,0.749537037037037
18821,1.0,0.0,0.0,0.45454545454545453
18823,1.0,0.0,1.0,0.3333333333333333
18845,241.0,0.029045643153526972,0.34854771784232363,0.487870707637627
18864,1.0,0.0,0.0,0.5
18872,1.0,0.0,0.0,1.0
18875,231.0,0.06493506493506493,0.3333333333333333,0.5713366773974509
18903,8.0,0.25,0.75,0.2677083333333333
18909,26.0,0.0,0.23076923076923078,0.4447915332530717
18912,19.0,0.10526315789473684,0.3157894736842105,0.5309389440968388
18920,367.0,0.11716621253405994,0.3405994550408719,0.5387678333402808
18935,20.0,0.05,0.2,0.6457633667502087
18939,3.0,0.0,0.3333333333333333,0.5777777777777778
18948,1.0,0.0,1.0,0.0
18952,1.0,0.0,0.0,0.23529411764705882
18978,3.0,0.0,0.0,0.8022486772486772
18984,3.0,0.0,0.0,0.8888888888888888
19008,3.0,0.3333333333333333,1.0,0.33174603174603173
19030,20.0,0.05,0.4,0.39412850629762397
19045,1.0,0.0,0.0,1.0
19049,3.0,0.0,0.3333333333333333,0.4055555555555556
19056,145.0,0.06206896551724138,0.23448275862068965,0.5996709445436358
19084,211.0,0.06635071090047394,0.25118483412322273,0.5567439454950228
19097,10.0,0.0,0.0,0.6125345487845488
19116,84.0,0.09523809523809523,0.2261904761904762,0.5909452718538853
19122,14.0,0.0,0.21428571428571427,0.49713471052756775
19128,1.0,0.0,1.0,0.375
19168,5.0,0.0,0.4,0.5282539682539682
19172,9.0,0.0,0.2222222222222222,0.6045414462081129
19203,153.0,0.1111111111111111,0.40522875816993464,0.5175048353969923
19205,1.0,0.0,0.0,0.45
19237,2.0,0.0,0.5,0.28125
19250,26.0,0.0,0.11538461538461539,0.592436409744102
19271,7.0,0.14285714285714285,0.42857142857142855,0.4737494997999199
19280,1.0,0.0,0.0,1.0
19281,1.0,0.0,0.0,0.7142857142857143
19282,69.0,0.028985507246376812,0.36231884057971014,0.3978748868501864
19326,2.0,0.0,0.0,0.5793650793650793
19365,2.0,0.0,0.0,0.5
19385,1.0,0.0,1.0,0.25
19400,3.0,0.0,1.0,0.13333333333333333
19405,1.0,0.0,0.0,0.8571428571428571
19408,1.0,0.0,0.0,1.0
19430,3.0,0.3333333333333333,1.0,0.2253968253968254
19431,4.0,0.25,0.25,0.5482142857142858
19438,1.0,0.0,1.0,0.5
19476,5.0,0.0,0.0,0.8614285714285714
19495,1.0,0.0,1.0,0.3333333333333333
19514,2.0,0.5,0.5,0.3222222222222222
19576,36.0,0.16666666666666666,0.4722222222222222,0.4173798151739328
19629,73.0,0.0547945205479452,0.3150684931506849,0.4693667732902397
19647,1.0,0.0,0.0,0.8333333333333334
19694,49.0,0.04081632653061224,0.32653061224489793,0.5076663982276228
19705,1.0,0.0,0.0,0.5833333333333334
19724,1.0,0.0,0.0,0.5
19737,1.0,0.0,0.0,0.8888888888888888
19750,4.0,0.0,0.0,0.6014093137254902
19755,25.0,0.08,0.36,0.487051837051837
19762,4.0,0.0,0.0,0.5523897058823529
19777,1.0,0.0,1.0,0.2222222222222222
19818,8.0,0.125,0.125,0.5301053113553114
19823,2.0,0.0,0.0,0.7215909090909092
19825,10.0,0.0,0.0,0.6886603021161845
19836,99.0,0.0808080808080808,0.2828282828282828,0.5525763378036105
19837,100.0,0.17,0.47,0.48191872180107465
19840,5.0,0.0,0.2,0.5569444444444445
19845,125.0,0.096,0.344,0.48836787656787656
19865,19.0,0.10526315789473684,0.2631578947368421,0.455039039907461
19871,6.0,0.0,0.16666666666666666,0.5174125710890417
19872,4.0,0.0,0.25,0.2743055555555555
19884,2.0,0.0,0.5,0.5
19885,43.0,0.046511627906976744,0.13953488372093023,0.6200357136403648
19891,1.0,0.0,0.0,0.42857142857142855
19906,1.0,0.0,0.0,0.875
19928,1.0,0.0,0.0,0.7
19932,1.0,0.0,0.0,0.8
19951,3.0,0.0,0.3333333333333333,0.5740740740740741
19966,89.0,0.15730337078651685,0.4943820224719101,0.4429589761050435
19968,14.0,0.07142857142857142,0.2857142857142857,0.5012544003615432
19994,4.0,0.0,0.0,0.7444444444444445
20005,137.0,0.10948905109489052,0.30656934306569344,0.5496889097213457
20006,2.0,0.0,0.0,0.6647727272727273
20007,3.0,0.0,0.6666666666666666,0.42424242424242425
20009,26.0,0.15384615384615385,0.34615384615384615,0.5119451972110343
20011,184.0,0.02717391304347826,0.14673913043478262,0.6340588457436284
20038,20.0,0.15,0.35,0.3736208977211299
20045,370.0,0.0918918918918919,0.3135135135135135,0.5531048633003808
20052,34.0,0.029411764705882353,0.5588235294117647,0.4545147662794721
20084,1.0,0.0,0.0,0.3125
20146,2.0,0.5,1.0,0.17482517482517482
20149,4.0,0.0,0.5,0.24583333333333335
20156,1.0,0.0,1.0,0.0
20189,1.0,0.0,0.0,0.9285714285714286
20220,3.0,0.0,0.0,0.8065476190476191
20250,12.0,0.0,0.08333333333333333,0.6212796706217759
20251,44.0,0.15909090909090912,0.5681818181818182,0.3737489486152587
20257,8.0,0.25,0.25,0.46316964285714285
20289,1.0,1.0,1.0,0.25
20306,34.0,0.20588235294117646,0.47058823529411764,0.37369387148798916
20336,10.0,0.2,0.4,0.5349999999999999
20356,4.0,0.0,0.5,0.38576388888888885
20358,2.0,0.0,0.0,0.8
20359,2.0,0.0,0.0,0.8973214285714286
20360,1.0,0.0,0.0,1.0
20389,25.0,0.16,0.4,0.4484748584748585
20390,1.0,0.0,1.0,0.0
20391,115.0,0.17391304347826086,0.4956521739130435,0.49293240575849273
20406,10.0,0.1,0.1,0.5415064102564102
20409,204.0,0.11274509803921569,0.3235294117647059,0.4568715520347539
20421,1.0,0.0,0.0,0.9230769230769231
20422,51.0,0.0784313725490196,0.27450980392156865,0.510770819594349
20428,9.0,0.0,0.2222222222222222,0.7634310134310134
20429,3.0,0.0,0.3333333333333333,0.5777777777777778
20430,1.0,0.0,0.0,0.5625
20451,212.0,0.11320754716981132,0.5,0.47484266257851165
20456,18.0,0.1111111111111111,0.3888888888888889,0.47372134038800706
20492,38.0,0.15789473684210525,0.4473684210526316,0.4520231961021435
20536,28.0,0.10714285714285714,0.32142857142857145,0.46495972223388193
20558,1.0,1.0,1.0,0.08333333333333333
20607,1.0,0.0,0.0,0.9375
20662,1.0,0.0,0.0,0.8
20679,39.0,0.05128205128205128,0.20512820512820512,0.572261984815569
20681,83.0,0.24096385542168675,0.6265060240963856,0.4427148153051768
