FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,PredictedScore,WinProbability,FieldSize,RaceClass
2026-05-31,AbstainWrapperAlgorithm,919057,7922017,Nottingham,Turf,Good,Other,2815,3,2.75,,0.16362458,7,Class 5
2026-05-31,AbstainWrapperAlgorithm,919057,5008005,Nottingham,Turf,Good,Other,2815,4,6.0,,0.1292783,7,Class 5
2026-05-31,AbstainWrapperAlgorithm,919057,2996571,Nottingham,Turf,Good,Other,2815,5,11.0,,0.060418174,7,Class 5
2026-05-31,AbstainWrapperAlgorithm,919057,4922365,Nottingham,Turf,Good,Other,2815,6,15.0,,0.044907156,7,Class 5
2026-05-31,AbstainWrapperAlgorithm,919057,4597235,Nottingham,Turf,Good,Other,2815,7,11.0,,0.06292119,7,Class 5
2026-05-31,AbstainWrapperAlgorithm,919055,7613483,Nottingham,Turf,Good,Other,2010,1,2.5,,0.23493679,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,7627175,Nottingham,Turf,Good,Other,2010,2,3.75,,0.20597951,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,5733262,Nottingham,Turf,Good,Other,2010,3,10.0,,0.06443755,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,7695907,Nottingham,Turf,Good,Other,2010,4,4.5,,0.22402823,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,7922023,Nottingham,Turf,Good,Other,2010,5,19.0,,0.19398953,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,8313812,Nottingham,Turf,Good,Other,2010,6,13.0,,0.16058858,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,919055,8844525,Nottingham,Turf,Good,Other,2010,7,51.0,,0.08648799,7,Class 3
2026-05-31,AbstainWrapperAlgorithm,921896,9065289,Chantilly (FR),Turf,Good,Other,2412,1,1.2,,0.35060313,6,
2026-05-31,AbstainWrapperAlgorithm,921896,8144013,Chantilly (FR),Turf,Good,Other,2412,2,5.7,,0.21617132,6,
2026-05-31,AbstainWrapperAlgorithm,921896,8602697,Chantilly (FR),Turf,Good,Other,2412,3,22.0,,0.21276964,6,
2026-05-31,AbstainWrapperAlgorithm,921896,7516445,Chantilly (FR),Turf,Good,Other,2412,4,38.0,,0.11838912,6,
2026-05-31,AbstainWrapperAlgorithm,921896,8236275,Chantilly (FR),Turf,Good,Other,2412,5,15.0,,0.10099656,6,
2026-05-31,AbstainWrapperAlgorithm,921896,8973259,Chantilly (FR),Turf,Good,Other,2412,6,13.0,,0.21579611,6,
2026-05-31,AbstainWrapperAlgorithm,921897,5089307,Chantilly (FR),Turf,Good,Other,2412,1,2.6,,0.35504785,6,
2026-05-31,AbstainWrapperAlgorithm,921897,7453770,Chantilly (FR),Turf,Good,Other,2412,2,9.5,,0.2124349,6,
2026-05-31,AbstainWrapperAlgorithm,921897,6710753,Chantilly (FR),Turf,Good,Other,2412,3,2.1,,0.21174589,6,
2026-05-31,AbstainWrapperAlgorithm,921897,3982403,Chantilly (FR),Turf,Good,Other,2412,4,7.6,,0.1826452,6,
2026-05-31,AbstainWrapperAlgorithm,921897,7355943,Chantilly (FR),Turf,Good,Other,2412,5,34.0,,0.104023516,6,
2026-05-31,AbstainWrapperAlgorithm,921897,7312318,Chantilly (FR),Turf,Good,Other,2412,6,18.0,,0.06408246,6,
2026-05-31,AbstainWrapperAlgorithm,921717,6300664,Santa Anita (USA),Dirt,Fast,Other,1809,1,9.6,,0.23131426,3,
2026-05-31,AbstainWrapperAlgorithm,921717,7086977,Santa Anita (USA),Dirt,Fast,Other,1809,2,2.9,,0.64740825,3,
2026-05-31,AbstainWrapperAlgorithm,921717,6618001,Santa Anita (USA),Dirt,Fast,Other,1809,3,1.4,,0.20399725,3,
2026-05-31,AbstainWrapperAlgorithm,921845,6868876,Sha Tin (HK),Turf,Good,Other,1608,1,43.0,,0.08814238,9,
2026-05-31,AbstainWrapperAlgorithm,921845,3358488,Sha Tin (HK),Turf,Good,Other,1608,2,41.0,,0.05409765,9,
2026-05-31,AbstainWrapperAlgorithm,921845,5492809,Sha Tin (HK),Turf,Good,Other,1608,3,16.0,,0.109113984,9,
2026-05-31,AbstainWrapperAlgorithm,921845,7006326,Sha Tin (HK),Turf,Good,Other,1608,4,2.1,,0.24307252,9,
2026-05-31,AbstainWrapperAlgorithm,921845,5708876,Sha Tin (HK),Turf,Good,Other,1608,5,1.9,,0.29733416,9,
2026-05-31,AbstainWrapperAlgorithm,921845,4998640,Sha Tin (HK),Turf,Good,Other,1608,6,38.0,,0.16379903,9,
2026-05-31,AbstainWrapperAlgorithm,921845,5104229,Sha Tin (HK),Turf,Good,Other,1608,7,48.0,,0.08010895,9,
2026-05-31,AbstainWrapperAlgorithm,921845,5050142,Sha Tin (HK),Turf,Good,Other,1608,8,43.0,,0.072962,9,
2026-05-31,AbstainWrapperAlgorithm,921845,5947037,Sha Tin (HK),Turf,Good,Other,1608,9,21.0,,0.08182887,9,
